training_losses,training_accuracies (in %),training epoch time,training lr,test_losses,test_accuracies (in %),test epoch time
0.1618812382221222,43.285089195557056,69.21474599838257,0.01,1.6083227356274923,43.126684636118604,15.671076774597168
0.16525545716285706,41.87142376304275,69.34545302391052,0.01,1.6936239004135132,40.16172506738545,15.400968074798584
0.17385657131671906,37.36115785930663,68.89399290084839,0.01,1.7587821690241496,36.65768194070081,15.365639209747314
0.17058618366718292,39.212386401884885,68.91278910636902,0.01,1.7215771245956422,38.81401617250674,15.339236974716187
0.16611573100090027,41.53483675530125,68.96861004829407,0.01,1.6884870274861654,41.23989218328841,15.65310287475586
0.16220606863498688,42.34264557388085,71.60334801673889,0.01,1.711148703098297,39.892183288409704,15.360522031784058
0.1629205048084259,42.813867384718954,69.48282599449158,0.01,1.6639276472727458,42.318059299191376,15.352896928787231
0.16588445007801056,41.736788959946146,69.76599097251892,0.01,1.6873520596822102,40.02695417789757,16.030041933059692
0.16189786791801453,42.10703466846179,69.75251007080078,0.01,1.6818892065684001,41.509433962264154,16.19353699684143
0.16374047100543976,41.23190844833389,70.34776496887207,0.01,1.6961001062393188,39.75741239892183,16.391774892807007
0.1583208590745926,44.96802423426456,70.18486499786377,0.01,1.724864701430003,40.16172506738545,16.065412759780884
0.1627214103937149,41.77044766072029,70.09797191619873,0.01,1.7777695981661479,37.06199460916442,16.249094247817993
0.15765102207660675,43.41972399865365,70.42563581466675,0.01,1.6646901575724284,41.64420485175202,16.095445156097412
0.16517966985702515,41.5684954560754,69.06775903701782,0.01,1.617989494005839,43.126684636118604,16.03221297264099
0.16886761784553528,40.12117132278694,69.66620016098022,0.01,1.6959453662236532,37.870619946091644,15.948816061019897
0.17743398249149323,37.02457085156513,69.49489879608154,0.01,1.81361634572347,33.692722371967655,15.98487114906311
0.18559293448925018,33.75967687647257,69.9029860496521,0.01,2.336641804377238,17.38544474393531,16.052751779556274
0.19333626329898834,30.494782901380006,69.80896401405334,0.01,1.815243566830953,32.21024258760108,15.926679849624634
0.17089588940143585,38.808481992595084,68.98037910461426,0.01,1.7356948343912761,37.46630727762803,15.919512033462524
0.16859488189220428,39.88556041736789,68.92755818367004,0.01,1.8019391218821208,33.82749326145553,15.774910926818848
0.17376945912837982,38.74116459104678,68.84639072418213,0.01,1.6483746647834778,40.296495956873315,15.760000944137573
0.1628357172012329,42.67923258162235,69.42480611801147,0.01,1.7219511620203654,39.083557951482476,15.944875717163086
0.16476495563983917,40.72702793672164,69.51014709472656,0.01,1.7111988576253254,36.92722371967655,15.976844072341919
0.16512374579906464,42.006058566139345,69.71104383468628,0.01,1.7374967527389527,35.714285714285715,15.858722925186157
0.16554953157901764,40.86166273981824,69.09521794319153,0.01,1.7431971693038941,36.92722371967655,15.768861770629883
0.17443367838859558,38.50555368562774,69.24580097198486,0.01,1.7496442540486654,38.274932614555254,15.976675033569336
0.16889876127243042,41.46751935375295,69.11609077453613,0.01,1.6436945343017577,43.126684636118604,15.783148050308228
0.16689801216125488,41.265567149108044,68.81152582168579,0.01,1.7567272265752156,38.00539083557952,15.81293511390686
0.1660151183605194,41.602154156849544,68.96488404273987,0.01,1.6534926398595173,39.083557951482476,15.950240135192871
0.16654017567634583,39.01043419723999,68.70330810546875,0.01,1.8531523863474528,32.075471698113205,15.919741868972778
0.1708855926990509,40.08751262201279,68.84553003311157,0.01,1.6969053093592326,40.8355795148248,15.832472085952759
0.16612473130226135,40.79434533826994,69.61217498779297,0.01,1.7666701761881511,35.84905660377358,16.379396200180054
0.16890139877796173,38.640188488724334,69.86025524139404,0.01,1.7523598074913025,35.04043126684636,16.108464002609253
0.16346117854118347,41.46751935375295,69.89046311378479,0.01,1.642376391092936,41.91374663072776,16.00667381286621
0.16537770628929138,40.96263884214069,68.94837498664856,0.01,1.6943110593159993,38.40970350404312,15.822619915008545
0.18614618480205536,33.18747896331202,69.21374797821045,0.01,1.9287233527501424,27.628032345013477,15.927818775177002
0.18149961531162262,33.557724671827664,68.90469884872437,0.01,1.8193889872233073,36.38814016172507,15.838686227798462
0.1747351586818695,36.923594749242675,68.9808669090271,0.01,1.8149716997146605,36.118598382749326,15.782183170318604
0.16207954287528992,42.914843487041395,69.0391058921814,0.01,1.6754419374465943,41.91374663072776,15.833565950393677
0.1649038940668106,42.376304274655,69.01269698143005,0.01,1.8018529160817465,36.253369272237194,15.771860122680664
0.16422906517982483,42.74654998317065,69.19040489196777,0.01,1.7488634928067526,38.81401617250674,15.882396221160889
0.1637345254421234,41.77044766072029,69.34601902961731,0.01,1.7520307032267253,37.06199460916442,15.822141170501709
0.17326335608959198,40.15483002356109,69.57054615020752,0.01,1.8653057130177815,34.63611859838275,15.942718982696533
0.17219646275043488,39.78458431504544,69.46587324142456,0.01,1.6562491250038147,39.75741239892183,15.669007778167725
0.16087710857391357,43.5880175025244,68.80427312850952,0.01,1.6966288550694784,42.04851752021563,15.806776762008667
0.17004714906215668,39.64994951194884,69.33896398544312,0.01,1.6978965091705323,36.65768194070081,15.862181186676025
0.17144401371479034,38.33726018175698,69.92076396942139,0.01,1.776694304148356,39.083557951482476,15.919094800949097
0.16460713744163513,42.006058566139345,71.55990314483643,0.01,1.7023868036270142,40.02695417789757,15.846610069274902
0.1694222390651703,41.46751935375295,69.4222400188446,0.01,1.7096310615539552,38.00539083557952,15.947073936462402
0.16520296037197113,41.332884550656345,69.42514085769653,0.01,1.7392012802759806,36.65768194070081,15.877615213394165
0.16623066365718842,41.93874116459105,69.40888404846191,0.01,1.8029465166727703,35.714285714285715,15.7691490650177
0.1720792055130005,38.135307977112085,69.45024085044861,0.01,1.731049731572469,36.118598382749326,15.800573348999023
0.16543865203857422,41.164591046785596,69.87413120269775,0.01,1.7864732281366984,35.98382749326146,15.824001789093018
0.1642015129327774,40.28946482665769,75.01621603965759,0.01,1.8890589459737142,31.940700808625337,17.241650819778442
0.16558942198753357,39.24604510265904,74.93266296386719,0.01,1.7813191246986388,34.77088948787062,15.841138124465942
0.16217868030071259,41.736788959946146,70.80690312385559,0.01,1.6471729199091594,39.62264150943396,16.176787853240967
0.16063334047794342,43.9919219118142,70.89015102386475,0.01,1.8272246901194256,32.88409703504043,16.028048753738403
0.16771717369556427,39.851901716593744,70.86808609962463,0.01,1.7884441328048706,37.46630727762803,16.354639053344727
0.17355187237262726,38.808481992595084,71.31123900413513,0.01,1.8727805105845134,36.253369272237194,15.98957109451294
0.16795918345451355,41.501178054527095,71.36214995384216,0.01,1.6831072131792704,40.8355795148248,16.318692922592163
0.16182050108909607,42.578256479299895,71.18923020362854,0.01,1.7696673202514648,37.19676549865229,16.534305095672607
0.1677713543176651,38.97677549646584,71.79909682273865,0.01,1.736465005079905,41.64420485175202,16.250384092330933
0.17083773016929626,38.97677549646584,70.88534903526306,0.01,1.693011553287506,40.296495956873315,16.30384111404419
0.1646081954240799,41.5684954560754,70.86405777931213,0.01,1.61214084704717,44.60916442048518,16.204338312149048
0.15669885277748108,44.3285089195557,70.1634750366211,0.01,1.7860148763656616,37.46630727762803,16.236725091934204
0.16434146463871002,41.13093234601145,69.71427702903748,0.01,1.6787483819325766,41.23989218328841,15.924835920333862
0.15820077061653137,45.27095254123191,70.73192286491394,0.01,1.6943121814727784,39.487870619946094,16.28416419029236
0.1612088531255722,43.2514304947829,70.05236577987671,0.01,1.8654227701822916,32.34501347708895,16.131330966949463
0.16688385605812073,40.86166273981824,69.7613468170166,0.01,1.7417505423227946,37.331536388140165,15.897428274154663
0.16947944462299347,39.01043419723999,70.10030794143677,0.01,1.7482559521993002,36.38814016172507,16.061325073242188
0.17202775180339813,40.79434533826994,70.3635778427124,0.01,1.7207125822703044,39.21832884097035,15.848418951034546
0.17111574113368988,39.616290811174686,69.9589171409607,0.01,1.8218439428011577,35.17520215633424,16.1596999168396
0.16132576763629913,42.914843487041395,70.08159399032593,0.01,1.6979879895846048,39.083557951482476,16.16942596435547
0.16080446541309357,42.0397172669135,70.4211790561676,0.01,1.7392956002553304,39.35309973045822,15.895705938339233
0.1658686399459839,41.164591046785596,70.86643886566162,0.01,1.7504291176795959,37.870619946091644,15.966979265213013
0.16689924895763397,40.928980141366544,70.69801807403564,0.01,1.7507590874036154,38.81401617250674,16.272851943969727
