training_losses,training_accuracies (in %),training epoch time,training lr,test_losses,test_accuracies (in %),test epoch time
0.23676645755767822,10.366879838438237,90.58542609214783,0.001,2.303458340962728,9.029649595687331,17.828707933425903
0.23666056990623474,10.501514641534836,83.83898210525513,0.001,2.3026508267720542,9.164420485175203,16.801244735717773
0.2365649938583374,10.703466846179738,78.40789008140564,0.001,2.30191712697347,8.76010781671159,16.542151927947998
0.2364785373210907,10.737125546953887,83.2682900428772,0.001,2.301249828338623,8.49056603773585,18.625347137451172
0.2364000380039215,10.636149444631437,90.57518482208252,0.001,2.300641934076945,8.62533692722372,18.379884004592896
0.236328586935997,10.703466846179738,82.02102708816528,0.001,2.300087423324585,8.76010781671159,16.304671049118042
0.23626327514648438,10.669808145405588,86.56196403503418,0.001,2.299580809275309,9.029649595687331,17.235110998153687
0.2362034171819687,10.770784247728038,86.74938201904297,0.001,2.299117177327474,9.164420485175203,17.896954774856567
0.236148402094841,10.703466846179738,86.58216094970703,0.001,2.298692197799683,9.433962264150944,17.97850012779236
0.23609760403633118,10.602490743857288,87.10932993888855,0.001,2.2983020146687827,9.433962264150944,17.8125319480896
0.23605062067508698,10.669808145405588,85.24262690544128,0.001,2.2979431629180906,9.164420485175203,17.49819016456604
0.2360069751739502,10.568832043083138,86.40504097938538,0.001,2.2976125621795656,9.433962264150944,16.66219997406006
0.23596633970737457,10.703466846179738,78.52771878242493,0.001,2.2973074881235758,9.568733153638814,17.549869060516357
0.23592837154865265,11.00639515314709,81.30901408195496,0.001,2.297025451660156,9.568733153638814,17.191044807434082
0.23589281737804413,10.905419050824639,82.53888773918152,0.001,2.2967643038431804,9.838274932614555,17.423686027526855
0.23585940897464752,10.871760350050488,83.15022492408752,0.001,2.296522019704183,9.703504043126685,16.63571310043335
0.23582793772220612,10.939077751598788,82.0944230556488,0.001,2.296296920776367,9.703504043126685,17.38159203529358
0.23579823970794678,10.905419050824639,78.54143619537354,0.001,2.2960874398549396,9.838274932614555,16.540015697479248
0.2357701063156128,10.939077751598788,78.59437608718872,0.001,2.2958920764923096,9.838274932614555,16.609122037887573
0.235743448138237,11.073712554695389,80.39943504333496,0.001,2.295709638595581,10.107816711590296,16.783578872680664
0.23571808636188507,11.073712554695389,85.97779893875122,0.001,2.2955389499664305,10.107816711590296,16.86361074447632
0.23569388687610626,10.972736452372938,84.15246105194092,0.001,2.2953789710998533,10.107816711590296,17.765613079071045
0.23567081987857819,10.972736452372938,90.71159291267395,0.001,2.295228796005249,10.107816711590296,18.836416006088257
0.23564878106117249,10.905419050824639,81.04669284820557,0.001,2.2950875600179037,10.242587601078167,16.654995918273926
0.23562762141227722,10.905419050824639,81.31038498878479,0.001,2.2949545574188233,10.242587601078167,17.328682899475098
0.2356073558330536,10.939077751598788,84.88330888748169,0.001,2.2948290665944415,9.838274932614555,19.101721048355103
0.23558785021305084,11.00639515314709,82.27986598014832,0.001,2.2947104422251385,9.838274932614555,16.519574880599976
0.2355690449476242,11.04005385392124,78.6027820110321,0.001,2.29459818204244,9.703504043126685,16.776190996170044
0.23555095493793488,11.00639515314709,79.20433497428894,0.001,2.2944917074839273,9.838274932614555,17.054607152938843
0.2355334609746933,11.174688657017839,83.54360699653625,0.001,2.294390624364217,9.703504043126685,16.37794828414917
0.23551654815673828,11.10737125546954,80.02456307411194,0.001,2.2942944367726645,9.838274932614555,16.581598043441772
0.23550015687942505,11.10737125546954,78.66553592681885,0.001,2.2942028427124024,9.973045822102426,17.60167098045349
0.2354842871427536,11.04005385392124,94.77644491195679,0.001,2.294115400314331,9.838274932614555,19.64175581932068
0.23546886444091797,10.972736452372938,94.73084282875061,0.001,2.2940318902333576,9.703504043126685,19.269171953201294
0.23545388877391815,11.00639515314709,86.15847706794739,0.001,2.293951915105184,9.838274932614555,18.077261209487915
0.23543937504291534,11.00639515314709,82.35700511932373,0.001,2.293875300089518,9.838274932614555,16.121877908706665
0.23542514443397522,11.00639515314709,78.86594200134277,0.001,2.2938017431894937,9.838274932614555,16.244871139526367
