training_losses,training_accuracies (in %),training epoch time,training lr,test_losses,test_accuracies (in %),test epoch time
0.23653368651866913,10.467855940760687,79.66563391685486,0.01,2.2978144105275473,10.107816711590296,15.736693143844604
0.2358829826116562,10.939077751598788,73.90651679039001,0.01,2.295806303024292,9.029649595687331,15.568819046020508
0.23557043075561523,10.871760350050488,73.78772401809692,0.01,2.29471949895223,9.433962264150944,15.56882381439209
0.23538632690906525,10.602490743857288,74.2602891921997,0.01,2.2940088939666747,9.703504043126685,15.486288785934448
0.23525230586528778,10.602490743857288,73.93088674545288,0.01,2.2934786446889244,9.973045822102426,15.520863056182861
0.23513829708099365,10.737125546953887,74.19061303138733,0.01,2.293042532602946,9.838274932614555,15.5989511013031
0.23503223061561584,9.929316728374285,74.31668186187744,0.01,2.292655824025472,9.433962264150944,15.510321140289307
0.234928697347641,10.131268933019186,74.4152319431305,0.01,2.2922915776570636,10.781671159029651,15.711579084396362
0.23482480645179749,10.467855940760687,74.89092826843262,0.01,2.2919305260976155,10.781671159029651,15.564860820770264
0.2347184270620346,10.838101649276338,74.30536603927612,0.01,2.2915563265482586,11.994609164420485,15.519182682037354
0.23460762202739716,10.097610232245035,74.43181896209717,0.01,2.2911520353953043,11.185983827493262,15.620455265045166
0.23448969423770905,10.602490743857288,73.83018612861633,0.01,2.290696891148885,10.781671159029651,15.644871711730957
0.2343606948852539,10.871760350050488,72.91853785514832,0.01,2.2901610469818117,11.05121293800539,15.542931079864502
0.23421335220336914,11.00639515314709,72.9295711517334,0.01,2.28949317296346,11.05121293800539,15.711867809295654
0.2340315729379654,11.47761696398519,68.65234994888306,0.01,2.2885791079203286,11.185983827493262,15.295566082000732
0.23376087844371796,10.669808145405588,67.96648120880127,0.01,2.286953271230062,12.129380053908356,15.190530776977539
0.23096276819705963,12.285425782564793,67.56966590881348,0.01,2.245237938563029,17.11590296495957,15.75518798828125
0.2200397253036499,17.26691349713901,68.21585583686829,0.01,2.106210633913676,18.059299191374663,15.181405067443848
0.21682728826999664,17.872770111073713,67.7670578956604,0.01,2.1950511805216473,17.11590296495957,15.184470891952515
0.21342496573925018,17.56984180410636,67.58427810668945,0.01,2.0766431792577107,18.059299191374663,15.273408651351929
0.21243789792060852,18.243015819589363,67.49216103553772,0.01,2.103749292691549,17.25067385444744,15.167534828186035
0.2120554894208908,17.19959609559071,67.25652718544006,0.01,2.0584554862976074,18.059299191374663,15.176500797271729
0.21217694878578186,18.074722315718613,67.34779286384583,0.01,2.052620995839437,17.78975741239892,15.135056018829346
0.21038629114627838,17.940087512622014,67.432865858078,0.01,2.0356298208236696,19.00269541778976,15.106213092803955
0.21057696640491486,17.43520700100976,67.44802522659302,0.01,2.0597912009557087,18.059299191374663,15.166900873184204
0.20987869799137115,18.680578929653315,67.31702709197998,0.01,2.0364242792129517,19.137466307277627,15.176945686340332
0.2083219438791275,18.243015819589363,67.13375687599182,0.01,1.998288639386495,19.541778975741238,15.142590045928955
0.2101483941078186,18.276674520363514,67.44993686676025,0.01,2.0082273642222086,19.81132075471698,15.192198991775513
0.21003863215446472,19.353752945136318,67.17786908149719,0.01,2.0280618699391684,17.25067385444744,15.148272037506104
0.20783573389053345,18.680578929653315,67.8084979057312,0.01,2.0207248719533286,18.867924528301888,15.109487056732178
0.20644022524356842,18.444968024234264,67.01365613937378,0.01,2.018665728569031,19.946091644204852,15.248171091079712
0.2073870599269867,18.916189835072366,67.4575309753418,0.01,1.9878638982772827,19.137466307277627,15.23905086517334
0.2061140388250351,18.781555031975767,66.95160293579102,0.01,1.9710479768117268,20.619946091644206,15.202275037765503
0.2061723917722702,19.151800740491417,67.04398322105408,0.01,2.033926526705424,17.92452830188679,15.128031969070435
0.2063603699207306,18.949848535846517,67.20369982719421,0.01,2.0083378394444784,15.902964959568733,15.140110969543457
0.20678158104419708,18.646920228879164,67.46180415153503,0.01,2.0411437638600667,16.037735849056602,15.07614779472351
0.20538565516471863,19.320094244362167,67.22257614135742,0.01,2.007722353935242,15.902964959568733,15.217796802520752
0.20571771264076233,19.42107034668462,74.40317797660828,0.01,2.0412070910135904,19.81132075471698,16.623610734939575
0.2051786482334137,19.85863345674857,77.15041732788086,0.01,1.9857685899734496,16.442048517520217,17.217225790023804
0.20410296320915222,20.127903062941773,71.81554818153381,0.01,2.0415052858988445,19.67654986522911,15.709841966629028
0.20536844432353973,20.464490070683272,72.27534985542297,0.01,2.010618699391683,20.485175202156334,16.187788009643555
0.2049885392189026,19.925950858296872,70.77961802482605,0.01,2.0237473408381144,16.576819407008088,15.729987144470215
0.2040131390094757,20.834735779198923,71.7115650177002,0.01,1.9880073022842408,20.619946091644206,16.018829822540283
0.20352402329444885,21.541568495456076,73.55355906486511,0.01,2.144204535484314,16.576819407008088,15.627299070358276
0.20377914607524872,21.642544597778528,69.4922091960907,0.01,2.094545375506083,20.21563342318059,15.533803939819336
0.20039348304271698,24.87377987209694,69.5220034122467,0.01,1.9760727739334107,25.60646900269542,15.70191478729248
0.2004816085100174,23.628407943453382,69.15659999847412,0.01,1.9708896573384602,26.41509433962264,15.425704956054688
0.20191709697246552,23.830360148098283,74.34430885314941,0.01,1.8669095961252848,27.628032345013477,16.065598964691162
0.19754604995250702,24.503534163581286,72.48964810371399,0.01,1.8827190176645914,26.954177897574123,15.9495689868927
0.1974923312664032,24.234264557388087,71.80983591079712,0.01,2.072322212855021,19.946091644204852,16.040645122528076
0.20027819275856018,23.662066644227533,71.8906319141388,0.01,1.8700111293792725,27.762803234501348,16.247575044631958
0.1960683912038803,24.267923258162234,71.9637839794159,0.01,1.8731735054651897,23.71967654986523,15.866657972335815
